order_id,customer_id,store_id,order_date,payment_method,order_status,subtotal,discount,tax,shipping_charge,total_amount
23056,2335,88,2024-09-08,UPI,Delivered,3385.26,102.65,590.87,49,3922.48
23057,4820,56,2023-10-24,Cash,Delivered,3620.38,455.02,569.76,79,3814.12
23058,1841,76,2023-07-31,UPI,Delivered,15693.49,1739.16,2511.78,79,16545.11
23059,746,43,2025-01-17,Cash,Processing,7336.86,1204.43,1103.84,49,7285.27
23060,2658,27,2025-11-09,Debit Card,Delivered,1815.16,313.63,270.28,79,1850.81
23061,7296,75,2025-11-29,Wallet,Cancelled,22059.87,1004.12,3790.03,99,24944.78
23062,9292,28,2023-09-20,Wallet,Cancelled,14382.09,322.02,2530.81,0,16590.88
23063,2933,65,2025-07-01,Credit Card,Delivered,19180.56,1199.09,3236.66,49,21267.13
23064,8916,27,2023-03-04,UPI,Delivered,16942.06,3249.18,2464.72,0,16157.6
23065,4286,62,2024-02-26,Cash,Delivered,4153.2,596.59,640.19,0,4196.8
23066,2103,10,2024-02-05,Credit Card,Processing,20487.38,1010.47,3505.84,99,23081.75
23067,1828,5,2023-06-01,Wallet,Cancelled,10353.77,414.39,1789.09,49,11777.47
23068,4519,79,2024-06-18,Credit Card,Shipped,15490.17,1558.26,2507.74,49,16488.65
23069,7169,59,2025-02-13,Cash,Delivered,21431.99,1803.12,3533.2,79,23241.07
23070,840,69,2025-06-19,Net Banking,Shipped,17437.64,1723.66,2828.52,0,18542.5
23071,8794,84,2023-07-04,Wallet,Delivered,3283.15,631.22,477.35,0,3129.28
23072,3553,39,2024-07-22,Wallet,Shipped,5690.66,845.54,872.12,99,5816.24
23073,3946,49,2025-02-13,Cash,Shipped,17497.58,2809.55,2643.85,79,17410.88
23074,3060,47,2025-01-12,Debit Card,Delivered,21844.94,2184.81,3538.82,0,23198.95
23075,2999,6,2025-05-12,Debit Card,Delivered,2060.37,123.63,348.61,49,2334.35
23076,4501,58,2024-01-07,Wallet,Shipped,2992.56,554.06,438.93,99,2976.43
23077,9941,50,2024-06-12,UPI,Delivered,13305.64,859.19,2240.36,79,14765.81
23078,5122,85,2024-07-14,UPI,Cancelled,24416.62,1925.82,4048.34,99,26638.14
23079,9291,50,2024-07-27,Wallet,Shipped,22043.43,479.54,3881.5,49,25494.39
23080,2623,32,2024-08-08,Cash,Cancelled,22836.45,718.86,3981.17,79,26177.76
23081,93,19,2023-08-07,Net Banking,Delivered,12496.25,1261.6,2022.24,99,13355.89
23082,7339,13,2023-07-18,UPI,Delivered,14535.71,683.58,2493.38,79,16424.51
23083,2501,26,2024-10-29,Cash,Processing,11218.95,691.25,1894.99,0,12422.69
23084,6961,2,2025-09-03,UPI,Delivered,1925.59,380.31,278.15,99,1922.43
23085,6328,7,2024-05-14,Net Banking,Delivered,19369.56,2807.65,2981.14,49,19592.05
23086,4687,54,2025-05-18,Cash,Shipped,972.04,51.41,165.71,99,1185.34
23087,8723,50,2023-06-04,Debit Card,Delivered,3428.96,491.62,528.72,0,3466.06
23088,3735,11,2024-10-26,Wallet,Delivered,1090.22,214.27,157.67,79,1112.62
23089,939,44,2024-03-27,Credit Card,Delivered,18851.41,3353.59,2789.61,49,18336.43
23090,6125,59,2025-03-30,Credit Card,Shipped,18831.16,904.44,3226.81,0,21153.53
23091,1408,1,2025-08-31,Net Banking,Processing,21991.68,3624.75,3306.05,49,21721.98
23092,1697,59,2024-07-13,Cash,Cancelled,1287.29,18.08,228.46,49,1546.67
23093,3070,27,2023-07-28,UPI,Delivered,19611.72,84.89,3514.83,0,23041.66
23094,1270,54,2024-07-06,Net Banking,Delivered,9792.08,1372.93,1515.45,49,9983.6
23095,5881,12,2025-12-30,Cash,Delivered,6016.6,61.2,1071.97,0,7027.37
23096,795,5,2023-12-13,Cash,Processing,6487.96,1075.73,974.2,99,6485.43
23097,1010,33,2025-06-12,Net Banking,Cancelled,13657.91,784.97,2317.13,0,15190.07
23098,176,40,2023-04-09,Wallet,Shipped,3331.39,40.87,592.29,99,3981.81
23099,8481,88,2024-05-10,Debit Card,Delivered,17826.44,1868.0,2872.52,99,18929.96
23100,5548,38,2024-10-28,Cash,Delivered,9306.74,1571.34,1392.37,49,9176.77
23101,7081,66,2024-04-09,Cash,Processing,12852.39,2254.34,1907.65,79,12584.7
23102,1201,82,2024-07-06,Net Banking,Cancelled,3731.3,448.45,590.91,99,3972.76
23103,5115,6,2023-08-07,Cash,Delivered,21411.71,2085.43,3478.73,79,22884.01
23104,1514,7,2025-01-18,Net Banking,Shipped,8975.94,963.71,1442.2,49,9503.43
23105,6789,51,2025-05-08,Wallet,Delivered,24318.99,2926.33,3850.68,79,25322.34
23106,142,58,2024-04-18,Debit Card,Delivered,11091.14,243.58,1952.56,79,12879.12
23107,9168,70,2024-06-16,Debit Card,Delivered,12083.97,2337.32,1754.4,0,11501.05
23108,1998,97,2023-12-17,UPI,Delivered,21826.46,2303.15,3514.2,79,23116.51
23109,507,13,2025-02-06,Credit Card,Cancelled,565.67,5.49,100.83,0,661.01
23110,3420,58,2025-06-20,Debit Card,Delivered,7760.23,1016.05,1213.95,0,7958.13
23111,3896,90,2024-04-10,Cash,Delivered,4606.98,245.79,785.01,79,5225.2
23112,5789,52,2024-02-07,Net Banking,Delivered,12929.71,1502.57,2056.89,79,13563.03
23113,2136,62,2025-11-21,Credit Card,Delivered,21756.06,3880.33,3217.63,79,21172.36
23114,3350,26,2024-02-20,Net Banking,Delivered,15680.61,1137.63,2617.74,49,17209.72
23115,2692,96,2025-12-14,Debit Card,Delivered,12965.94,35.6,2327.46,99,15356.8
23116,4007,65,2024-12-04,UPI,Delivered,21086.39,2634.26,3321.38,49,21822.51
23117,9719,17,2023-04-20,Cash,Shipped,913.18,157.64,136.0,79,970.54
23118,4963,35,2023-07-12,Wallet,Delivered,1238.89,156.99,194.74,99,1375.64
23119,5855,54,2023-07-14,UPI,Delivered,19974.93,303.88,3540.79,49,23260.84
23120,9799,20,2024-02-02,Cash,Shipped,1796.86,306.42,268.28,49,1807.72
23121,2846,28,2023-10-16,Wallet,Delivered,7905.64,217.5,1383.87,0,9072.01
23122,9631,15,2025-04-08,Debit Card,Delivered,9037.9,1533.7,1350.76,99,8953.96
23123,6256,97,2023-04-23,Cash,Shipped,7638.9,342.93,1313.27,79,8688.24
23124,6136,63,2023-07-01,Net Banking,Delivered,20677.17,1479.35,3455.61,79,22732.43
23125,1175,62,2023-07-10,Debit Card,Delivered,8488.28,616.13,1416.99,49,9338.14
23126,9919,88,2025-12-01,UPI,Cancelled,1488.3,230.07,226.48,79,1563.71
23127,423,7,2025-05-17,Debit Card,Delivered,10972.22,2022.51,1610.95,79,10639.66
23128,3534,46,2023-08-06,Wallet,Shipped,1377.75,233.42,205.98,49,1399.31
23129,9827,68,2024-03-01,Net Banking,Processing,23137.97,3041.95,3617.28,99,23812.3
23130,8278,56,2025-07-07,Debit Card,Delivered,7881.17,794.41,1275.62,99,8461.38
23131,2870,87,2025-10-06,Debit Card,Delivered,5460.53,209.0,945.28,79,6275.81
23132,2096,12,2023-11-04,Wallet,Delivered,8525.29,1021.44,1350.69,99,8953.54
23133,2074,99,2023-10-22,Credit Card,Delivered,4783.05,591.87,754.41,0,4945.59
23134,8663,42,2025-02-01,Cash,Shipped,16809.35,2483.82,2578.6,99,17003.13
23135,832,62,2023-11-29,Credit Card,Cancelled,1082.33,207.79,157.42,49,1080.96
23136,9093,95,2025-07-03,Wallet,Delivered,11799.46,1841.7,1792.4,0,11750.16
23137,8082,43,2023-03-03,Net Banking,Delivered,900.53,19.22,158.64,0,1039.95
23138,4874,15,2025-06-18,Wallet,Processing,11945.0,1711.29,1842.07,49,12124.78
23139,1196,32,2023-04-01,Cash,Delivered,7682.48,1177.24,1170.94,0,7676.18
23140,1467,74,2023-09-24,Net Banking,Delivered,12970.12,432.56,2256.76,79,14873.32
23141,5260,58,2023-08-08,Wallet,Processing,16818.44,865.52,2871.53,99,18923.45
23142,2676,66,2024-02-19,UPI,Shipped,14534.82,2074.15,2242.92,99,14802.59
23143,1728,57,2025-01-08,Net Banking,Processing,23747.48,2047.46,3906.0,99,25705.02
23144,8614,69,2023-01-24,Debit Card,Delivered,17115.42,1507.66,2809.4,49,18466.16
23145,8122,69,2023-11-28,Credit Card,Delivered,12243.56,257.47,2157.5,99,14242.59
23146,5002,7,2025-12-19,Net Banking,Cancelled,22084.36,3221.09,3395.39,0,22258.66
23147,7621,14,2025-07-26,Debit Card,Delivered,16888.37,1073.72,2846.64,0,18661.29
23148,8040,96,2025-10-30,UPI,Delivered,7778.45,1343.94,1158.21,0,7592.72
23149,6474,99,2023-07-22,Net Banking,Shipped,11653.69,1088.44,1901.74,49,12515.99
23150,7396,37,2023-03-25,Net Banking,Delivered,5698.74,802.44,881.33,99,5876.63
23151,5450,69,2024-07-17,Wallet,Processing,6358.85,1130.15,941.17,79,6248.87
23152,7272,54,2025-11-11,Wallet,Cancelled,9073.37,1764.8,1315.54,0,8624.11
23153,6347,83,2024-03-20,Debit Card,Delivered,9477.44,1444.23,1445.98,49,9528.19
23154,6124,77,2024-12-08,Cash,Delivered,13297.68,93.44,2376.76,79,15660.0
23155,9458,79,2025-07-19,UPI,Delivered,22971.21,2035.58,3768.41,99,24803.04
23156,6318,97,2024-11-08,UPI,Delivered,17517.13,157.94,3124.65,79,20562.84
23157,439,83,2024-12-28,Cash,Cancelled,6473.29,119.02,1143.77,79,7577.04
23158,5531,88,2023-06-28,UPI,Delivered,7196.5,1078.5,1101.24,79,7298.24
23159,9280,10,2025-11-26,Debit Card,Delivered,12765.02,1492.74,2029.01,49,13350.29
23160,1927,7,2023-03-31,Net Banking,Delivered,2633.07,195.08,438.84,79,2955.83
23161,3362,93,2023-07-06,Credit Card,Processing,21769.47,3600.36,3270.44,49,21488.55
23162,549,81,2023-12-20,Debit Card,Shipped,15661.27,2412.06,2384.86,79,15713.07
23163,7543,5,2023-12-03,Wallet,Cancelled,19759.46,3727.03,2885.84,99,19017.27
23164,1723,40,2023-06-08,Net Banking,Processing,1609.9,65.29,278.03,79,1901.64
23165,3007,59,2024-12-27,Debit Card,Delivered,19301.27,21.62,3470.34,0,22749.99
23166,4727,83,2025-03-26,Wallet,Delivered,9855.17,502.22,1683.53,49,11085.48
23167,3360,75,2023-10-30,Wallet,Delivered,1247.89,80.11,210.2,49,1426.98
23168,211,46,2024-11-15,Debit Card,Delivered,1776.79,283.9,268.72,79,1840.61
23169,1188,8,2025-03-13,UPI,Cancelled,8428.37,1622.49,1225.06,79,8109.94
23170,6744,78,2023-03-05,Cash,Delivered,10777.19,400.03,1867.89,99,12344.05
23171,847,7,2024-12-06,Debit Card,Processing,3690.2,493.19,575.46,99,3871.47
23172,5581,61,2025-11-22,Cash,Processing,19165.54,3748.22,2775.12,49,18241.44
23173,4607,40,2023-01-06,UPI,Processing,21079.73,4010.05,3072.54,79,20221.22
23174,3052,77,2025-11-13,Cash,Delivered,8021.35,625.03,1331.34,99,8826.66
23175,6421,66,2025-06-21,Net Banking,Shipped,8803.48,266.46,1536.66,79,10152.68
23176,9498,62,2024-02-05,Credit Card,Delivered,5875.36,996.98,878.11,0,5756.49
23177,3843,9,2024-10-21,Net Banking,Delivered,3070.97,389.11,482.73,99,3263.59
23178,1580,21,2025-07-14,Cash,Cancelled,24818.34,21.28,4463.47,99,29359.53
23179,3457,86,2023-08-01,Net Banking,Delivered,17351.29,3300.0,2529.23,0,16580.52
23180,3750,21,2024-09-03,Net Banking,Cancelled,20396.09,466.22,3587.38,49,23566.25
23181,6424,72,2024-01-16,Debit Card,Delivered,21018.68,2976.92,3247.52,0,21289.28
23182,6604,18,2025-03-20,Wallet,Delivered,1511.35,300.83,217.89,99,1527.41
23183,8985,10,2023-08-31,Cash,Processing,22995.3,3394.22,3528.19,99,23228.27
23184,3517,68,2023-07-15,Net Banking,Processing,17034.57,886.34,2906.68,49,19103.91
23185,8433,14,2023-07-23,Net Banking,Shipped,18975.33,3288.48,2823.63,0,18510.48
23186,3684,7,2025-02-14,Debit Card,Delivered,3248.63,318.39,527.44,99,3556.68
23187,9913,19,2023-09-22,Debit Card,Cancelled,8379.82,1106.58,1309.18,0,8582.42
23188,6001,2,2025-09-07,Wallet,Delivered,23479.86,4616.67,3395.37,0,22258.56
23189,7525,12,2025-12-16,Wallet,Delivered,13801.59,855.43,2330.31,79,15355.47
23190,3668,76,2023-09-15,Cash,Shipped,5783.83,864.27,885.52,99,5904.08
23191,9840,59,2025-12-03,Credit Card,Shipped,21449.07,1249.57,3635.91,99,23934.41
23192,4134,16,2025-10-14,UPI,Delivered,14342.48,2259.77,2174.89,0,14257.6
23193,1342,9,2025-03-12,Debit Card,Delivered,3754.44,404.26,603.03,79,4032.21
23194,7336,31,2023-09-12,Debit Card,Cancelled,22025.15,1864.15,3628.98,49,23838.98
23195,8034,11,2024-08-26,Net Banking,Delivered,21993.26,3386.02,3349.3,79,22035.54
23196,9952,8,2025-03-27,UPI,Cancelled,17719.79,1198.5,2973.83,99,19594.12
23197,1847,65,2023-07-18,Credit Card,Delivered,3554.21,455.65,557.74,0,3656.3
23198,1401,18,2023-11-15,Wallet,Processing,1183.74,55.84,203.02,49,1379.92
23199,4063,63,2024-05-28,UPI,Cancelled,14382.65,2164.19,2199.32,0,14417.78
23200,7329,61,2025-06-19,Net Banking,Delivered,16151.52,1808.13,2581.81,99,17024.2
23201,6833,48,2025-06-23,Cash,Delivered,24439.29,1111.9,4198.93,0,27526.32
23202,4943,31,2025-07-15,UPI,Delivered,4273.24,424.12,692.84,0,4541.96
23203,9816,26,2024-11-06,Credit Card,Delivered,7787.89,178.73,1369.65,0,8978.81
23204,971,7,2025-10-14,Credit Card,Delivered,22285.47,4406.29,3218.25,49,21146.43
23205,4084,17,2023-09-05,Wallet,Processing,8020.21,1295.59,1210.43,99,8034.05
23206,6549,36,2024-05-01,Debit Card,Delivered,20271.18,2328.29,3229.72,99,21271.61
23207,7643,14,2023-11-24,Debit Card,Processing,10134.08,267.57,1775.97,0,11642.48
23208,7601,24,2023-01-08,UPI,Delivered,8640.88,556.41,1455.2,49,9588.67
23209,8416,16,2025-04-11,Debit Card,Delivered,20894.53,4141.62,3015.52,49,19817.43
23210,54,12,2023-06-18,Cash,Processing,2286.78,246.12,367.32,49,2456.98
23211,581,70,2024-07-28,Debit Card,Delivered,9977.8,606.42,1686.85,99,11157.23
23212,5078,51,2023-03-27,Cash,Delivered,16677.04,833.79,2851.78,49,18744.03
23213,5502,24,2025-05-16,Credit Card,Cancelled,8124.7,1296.74,1229.03,79,8135.99
23214,2050,70,2023-07-21,Credit Card,Delivered,6431.3,494.22,1068.67,99,7104.75
23215,9405,30,2025-11-22,Net Banking,Cancelled,8203.14,57.76,1466.17,99,9710.55
23216,5670,84,2023-05-27,Net Banking,Delivered,20471.47,48.24,3676.18,0,24099.41
23217,82,100,2025-06-19,UPI,Delivered,8884.85,1035.77,1412.83,79,9340.91
23218,2973,48,2023-09-12,UPI,Delivered,13813.07,2711.85,1998.22,49,13148.44
23219,1027,4,2023-09-07,Credit Card,Delivered,16756.46,1400.04,2764.16,49,18169.58
23220,5160,10,2025-07-16,Debit Card,Delivered,5259.86,626.33,834.04,0,5467.57
23221,691,8,2024-07-13,Credit Card,Shipped,10483.33,484.93,1799.71,99,11897.11
23222,1640,88,2025-10-01,UPI,Processing,22471.9,4280.23,3274.5,79,21545.17
23223,4776,72,2023-09-05,UPI,Delivered,3676.31,500.68,571.61,79,3826.24
23224,2820,16,2025-03-06,UPI,Delivered,16075.21,2815.47,2386.75,99,15745.49
23225,6636,67,2025-06-08,Credit Card,Delivered,24986.45,2571.95,4034.61,79,26528.11
23226,2021,57,2025-02-03,Debit Card,Cancelled,5181.13,69.4,920.11,79,6110.84
23227,6066,13,2024-08-08,Net Banking,Delivered,15008.38,2320.41,2283.83,79,15050.8
23228,8424,83,2025-08-05,Net Banking,Shipped,3082.58,396.57,483.48,0,3169.49
23229,8336,45,2025-03-27,Cash,Delivered,22363.17,26.19,4020.66,0,26357.64
23230,6419,92,2024-05-02,Debit Card,Delivered,9991.87,171.4,1767.68,49,11637.15
23231,873,46,2023-11-29,Cash,Cancelled,17765.62,2349.83,2774.84,0,18190.63
23232,35,37,2024-08-27,Debit Card,Delivered,4003.79,136.72,696.07,79,4642.14
23233,4763,37,2025-02-22,Credit Card,Delivered,4266.61,274.51,718.58,99,4809.68
23234,8880,12,2025-12-25,Debit Card,Shipped,12395.79,2393.09,1800.49,79,11882.19
23235,1049,32,2024-11-26,Cash,Cancelled,7680.19,1322.2,1144.44,49,7551.43
23236,8806,20,2024-07-12,Credit Card,Shipped,10835.05,1207.59,1732.94,79,11439.4
23237,6413,1,2025-08-17,Wallet,Cancelled,4128.95,707.68,615.83,79,4116.1
23238,8203,100,2023-09-11,UPI,Cancelled,15000.74,142.48,2674.49,0,17532.75
23239,7133,93,2025-03-23,Credit Card,Processing,16311.58,625.33,2823.53,99,18608.78
23240,7497,10,2024-10-11,Wallet,Delivered,15621.42,1117.2,2610.76,0,17114.98
23241,6301,50,2023-03-30,Net Banking,Delivered,1606.99,168.96,258.85,99,1795.88
23242,5158,89,2024-11-23,UPI,Delivered,15437.35,1833.2,2448.75,49,16101.9
23243,8843,84,2023-09-02,Credit Card,Delivered,12092.34,868.38,2020.31,49,13293.27
23244,7969,14,2023-03-01,Debit Card,Delivered,12566.25,1165.01,2052.22,79,13532.46
23245,6979,32,2024-10-10,Wallet,Shipped,20719.39,2087.75,3353.7,0,21985.34
23246,2512,55,2024-06-17,Cash,Delivered,3259.46,324.93,528.22,0,3462.75
23247,9645,68,2025-09-04,Credit Card,Delivered,2459.98,98.02,425.15,49,2836.11
23248,7220,41,2024-06-05,Net Banking,Shipped,9963.27,1564.13,1511.85,79,9989.99
23249,1377,90,2025-07-22,Cash,Delivered,1313.18,223.31,196.18,49,1335.05
23250,217,57,2024-05-06,Debit Card,Delivered,8345.07,521.51,1408.24,0,9231.8
23251,3488,99,2023-06-30,UPI,Processing,19153.54,3327.3,2848.72,0,18674.96
23252,6154,24,2025-10-10,Cash,Delivered,1940.15,248.57,304.48,0,1996.06
23253,1705,76,2023-12-01,Net Banking,Delivered,23237.18,522.9,4088.57,79,26881.85
23254,8332,58,2023-01-10,Credit Card,Delivered,4072.19,299.93,679.01,0,4451.27
23255,5856,2,2023-06-10,Debit Card,Cancelled,7891.81,449.51,1339.61,79,8860.91
23256,285,87,2023-01-15,Cash,Delivered,6849.2,629.32,1119.58,0,7339.46
23257,3733,66,2025-04-10,Net Banking,Delivered,7263.44,375.07,1239.91,79,8207.28
23258,3757,24,2023-07-05,Credit Card,Shipped,11000.89,375.24,1912.62,79,12617.27
23259,6149,89,2025-08-07,Wallet,Shipped,5687.19,435.59,945.29,0,6196.89
23260,8446,14,2024-03-27,Credit Card,Delivered,11408.01,350.23,1990.4,79,13127.18
23261,3434,76,2024-05-24,Net Banking,Delivered,23213.45,2164.43,3788.82,49,24886.84
23262,1193,26,2023-08-04,Credit Card,Delivered,9982.98,1296.19,1563.62,79,10329.41
23263,2720,49,2024-06-13,Wallet,Delivered,18950.12,3589.97,2764.83,0,18124.98
23264,8432,3,2024-05-23,Credit Card,Shipped,7535.68,580.23,1251.98,0,8207.43
23265,3164,38,2024-10-13,Cash,Cancelled,5832.08,1091.04,853.39,79,5673.43
23266,9542,92,2023-02-15,Net Banking,Shipped,14986.06,2532.38,2241.66,0,14695.34
23267,5717,93,2025-02-22,UPI,Cancelled,18710.7,3017.37,2824.8,0,18518.13
23268,8321,27,2025-05-07,Net Banking,Delivered,17281.49,1905.23,2767.73,0,18143.99
23269,9358,47,2023-08-04,Wallet,Delivered,14461.12,883.25,2444.02,99,16120.89
23270,3387,85,2025-06-01,Wallet,Delivered,18420.18,2586.2,2850.12,99,18783.1
23271,8056,72,2023-08-09,UPI,Delivered,23135.03,564.61,4062.68,99,26732.1
23272,2112,99,2024-09-28,Net Banking,Delivered,1351.17,56.43,233.05,79,1606.79
23273,5003,99,2024-10-13,Wallet,Delivered,22737.22,544.44,3994.7,79,26266.48
23274,8806,93,2024-05-22,Cash,Shipped,4292.03,232.4,730.73,79,4869.36
23275,7242,32,2025-10-01,Cash,Delivered,5960.53,1175.91,861.23,99,5744.85
23276,8404,76,2023-05-04,Cash,Delivered,6051.09,759.44,952.5,79,6323.15
23277,6304,50,2025-05-15,Net Banking,Delivered,3090.13,46.45,547.86,0,3591.54
23278,3867,53,2024-12-20,UPI,Delivered,19475.06,2502.78,3055.01,79,20106.29
23279,8757,1,2024-12-29,Net Banking,Delivered,590.35,103.02,87.72,99,674.05
23280,7339,11,2025-01-10,Cash,Delivered,19030.9,48.57,3416.82,79,22478.15
23281,5532,56,2025-11-19,Net Banking,Cancelled,13840.62,1478.14,2225.25,99,14686.73
23282,6,79,2023-08-19,Net Banking,Shipped,5965.66,45.22,1065.68,49,7035.12
23283,5134,77,2023-01-25,Debit Card,Processing,15185.64,1778.64,2413.26,0,15820.26
23284,3531,53,2024-10-31,UPI,Processing,24848.36,3397.98,3861.07,79,25390.45
23285,8432,1,2025-03-12,Credit Card,Delivered,14714.23,2069.75,2276.01,0,14920.49
23286,9601,5,2024-06-18,UPI,Delivered,6458.58,1278.42,932.43,79,6191.59
23287,8495,99,2023-04-26,UPI,Processing,24251.99,3244.35,3781.38,49,24838.02
23288,1644,45,2023-08-05,UPI,Processing,6298.84,713.17,1005.42,99,6690.09
23289,3423,50,2025-10-08,Credit Card,Delivered,15305.39,871.87,2598.03,99,17130.55
23290,6964,10,2024-10-09,Credit Card,Cancelled,9716.07,1703.54,1442.26,79,9533.79
23291,9391,75,2024-05-04,Cash,Delivered,12155.73,2059.89,1817.25,49,11962.09
23292,8014,95,2024-07-12,Net Banking,Delivered,21071.0,347.53,3730.22,0,24453.69
23293,2846,58,2024-11-06,Wallet,Delivered,5688.79,726.55,893.2,79,5934.44
23294,9974,76,2024-08-02,Cash,Delivered,16463.32,2528.59,2508.25,0,16442.98
23295,5702,11,2025-03-11,Debit Card,Delivered,17763.85,1990.53,2839.2,99,18711.52
23296,7731,54,2025-11-20,Net Banking,Delivered,8733.89,721.52,1442.23,79,9533.6
23297,8420,18,2024-12-02,Net Banking,Shipped,19547.22,728.14,3387.43,49,22255.51
23298,5840,70,2025-03-24,Net Banking,Delivered,6134.62,89.2,1088.18,79,7212.6
23299,1421,33,2023-04-01,Cash,Processing,15812.45,2335.23,2425.9,0,15903.12
23300,9308,65,2023-10-25,Credit Card,Delivered,21383.89,2981.15,3312.49,99,21814.23
23301,6384,86,2024-09-07,Wallet,Processing,3240.48,352.67,519.81,49,3456.62
23302,5456,12,2023-07-24,Debit Card,Delivered,24395.4,1169.2,4180.72,99,27505.92
23303,458,11,2023-11-15,Credit Card,Cancelled,18730.36,98.24,3353.78,49,22034.9
23304,9118,10,2023-01-24,Wallet,Delivered,6202.76,437.01,1037.84,79,6882.59
23305,8187,34,2024-01-18,Wallet,Delivered,23124.11,1158.68,3953.78,79,25998.21
23306,5759,74,2023-08-08,Net Banking,Delivered,19630.23,3342.4,2931.81,99,19318.64
23307,5507,29,2023-09-19,Debit Card,Cancelled,11354.93,1123.81,1841.6,49,12121.72
23308,8882,25,2025-12-05,Credit Card,Shipped,24828.36,127.39,4446.17,99,29246.14
23309,4208,81,2023-11-10,Net Banking,Cancelled,16231.47,182.17,2888.87,99,19037.17
23310,6193,96,2023-11-29,Credit Card,Delivered,9084.5,197.41,1599.68,99,10585.77
23311,8936,2,2023-08-21,Net Banking,Delivered,22009.18,2957.51,3429.3,0,22480.97
23312,1807,26,2025-05-13,UPI,Delivered,8830.94,1469.36,1325.08,79,8765.66
23313,9660,21,2025-03-09,Net Banking,Delivered,22304.16,3113.38,3454.34,99,22744.12
23314,4213,13,2025-07-05,UPI,Delivered,15574.22,2047.87,2434.74,0,15961.09
23315,5190,58,2025-08-21,Wallet,Shipped,22006.27,1505.32,3690.17,0,24191.12
23316,8537,44,2024-11-11,Cash,Delivered,12998.11,2121.18,1957.85,79,12913.78
23317,3830,8,2023-04-12,Wallet,Cancelled,10894.74,1606.3,1671.92,79,11039.36
23318,1441,1,2025-11-07,Net Banking,Delivered,9568.4,1463.83,1458.82,0,9563.39
23319,8110,41,2024-07-28,Wallet,Delivered,3761.64,397.1,605.62,0,3970.16
23320,7241,99,2023-12-05,Wallet,Delivered,11648.29,1245.14,1872.57,0,12275.72
23321,3029,62,2025-02-15,Debit Card,Cancelled,7165.41,1087.79,1093.97,0,7171.59
23322,5914,71,2023-01-01,Wallet,Delivered,2311.4,387.25,346.35,49,2319.5
23323,8507,51,2025-06-04,Credit Card,Delivered,12994.96,2570.84,1876.34,99,12399.46
23324,6392,12,2024-06-13,Wallet,Delivered,20103.59,78.4,3604.53,79,23708.72
23325,2818,67,2023-10-27,UPI,Cancelled,5313.32,532.24,860.59,49,5690.67
23326,5365,77,2025-08-28,UPI,Delivered,24480.39,1819.56,4078.95,0,26739.78
23327,622,93,2023-03-01,UPI,Delivered,1951.51,67.87,339.06,0,2222.7
23328,9367,60,2025-01-12,Net Banking,Delivered,7395.25,247.97,1286.51,0,8433.79
23329,2567,94,2023-07-02,Net Banking,Shipped,14899.57,2062.37,2310.7,79,15226.9
23330,2967,64,2025-12-28,UPI,Delivered,16151.69,555.16,2807.38,99,18502.91
23331,2850,78,2024-05-18,Cash,Cancelled,13487.92,1833.94,2097.72,99,13850.7
23332,5556,69,2025-11-20,Debit Card,Cancelled,10794.85,647.18,1826.58,0,11974.25
23333,877,60,2025-10-24,UPI,Delivered,4103.89,817.07,591.63,79,3957.45
23334,4985,31,2024-11-18,Debit Card,Delivered,15934.28,1652.73,2570.68,0,16852.23
