attribution_id,order_id,campaign_id,attribution_method
8540,31978,133,Last-Touch
8541,31979,153,Last-Touch
8542,31980,70,Last-Touch
8543,31981,299,Last-Touch
8544,31983,55,Last-Touch
8545,31989,268,Last-Touch
8546,31990,366,Last-Touch
8547,31996,208,Last-Touch
8548,32003,349,Last-Touch
8549,32006,380,Last-Touch
8550,32017,351,Last-Touch
8551,32020,267,Last-Touch
8552,32021,386,Last-Touch
8553,32022,139,Last-Touch
8554,32027,325,Last-Touch
8555,32028,469,Last-Touch
8556,32030,425,Last-Touch
8557,32033,100,Last-Touch
8558,32035,478,Last-Touch
8559,32038,142,Last-Touch
8560,32041,13,Last-Touch
8561,32052,413,Last-Touch
8562,32054,461,Last-Touch
8563,32059,150,Last-Touch
8564,32067,43,Last-Touch
8565,32071,109,Last-Touch
8566,32076,467,Last-Touch
8567,32087,179,Last-Touch
8568,32095,186,Last-Touch
8569,32097,174,Last-Touch
8570,32101,254,Last-Touch
8571,32104,127,Last-Touch
8572,32105,254,Last-Touch
8573,32106,101,Last-Touch
8574,32108,354,Last-Touch
8575,32114,57,Last-Touch
8576,32115,254,Last-Touch
8577,32118,340,Last-Touch
8578,32124,83,Last-Touch
8579,32125,213,Last-Touch
8580,32131,294,Last-Touch
8581,32136,198,Last-Touch
8582,32137,215,Last-Touch
8583,32138,281,Last-Touch
8584,32143,232,Last-Touch
8585,32146,382,Last-Touch
8586,32149,27,Last-Touch
8587,32162,329,Last-Touch
8588,32163,343,Last-Touch
8589,32165,460,Last-Touch
8590,32171,172,Last-Touch
8591,32172,26,Last-Touch
8592,32174,279,Last-Touch
8593,32175,371,Last-Touch
8594,32177,57,Last-Touch
8595,32178,485,Last-Touch
8596,32180,320,Last-Touch
8597,32182,289,Last-Touch
8598,32190,367,Last-Touch
8599,32191,428,Last-Touch
8600,32198,252,Last-Touch
8601,32200,159,Last-Touch
8602,32201,413,Last-Touch
8603,32202,398,Last-Touch
8604,32203,231,Last-Touch
8605,32207,428,Last-Touch
8606,32210,70,Last-Touch
8607,32211,448,Last-Touch
8608,32216,414,Last-Touch
8609,32219,364,Last-Touch
8610,32220,295,Last-Touch
8611,32221,365,Last-Touch
8612,32230,372,Last-Touch
8613,32235,184,Last-Touch
8614,32236,55,Last-Touch
8615,32241,395,Last-Touch
8616,32242,171,Last-Touch
8617,32244,46,Last-Touch
8618,32247,428,Last-Touch
8619,32248,467,Last-Touch
8620,32258,38,Last-Touch
8621,32261,431,Last-Touch
8622,32262,352,Last-Touch
8623,32266,353,Last-Touch
8624,32270,310,Last-Touch
8625,32275,459,Last-Touch
8626,32277,232,Last-Touch
8627,32280,157,Last-Touch
8628,32281,333,Last-Touch
8629,32282,306,Last-Touch
8630,32283,485,Last-Touch
8631,32285,63,Last-Touch
8632,32286,17,Last-Touch
8633,32293,86,Last-Touch
8634,32297,348,Last-Touch
8635,32299,394,Last-Touch
8636,32301,235,Last-Touch
8637,32302,395,Last-Touch
8638,32303,229,Last-Touch
8639,32304,352,Last-Touch
8640,32305,333,Last-Touch
8641,32306,227,Last-Touch
8642,32307,75,Last-Touch
8643,32308,78,Last-Touch
8644,32310,57,Last-Touch
8645,32311,72,Last-Touch
8646,32323,133,Last-Touch
8647,32324,240,Last-Touch
8648,32325,83,Last-Touch
8649,32327,223,Last-Touch
8650,32334,433,Last-Touch
8651,32335,262,Last-Touch
8652,32341,284,Last-Touch
8653,32345,491,Last-Touch
8654,32350,418,Last-Touch
8655,32354,306,Last-Touch
8656,32358,209,Last-Touch
8657,32359,413,Last-Touch
8658,32361,365,Last-Touch
8659,32371,340,Last-Touch
8660,32376,445,Last-Touch
8661,32378,329,Last-Touch
8662,32383,413,Last-Touch
8663,32388,401,Last-Touch
8664,32389,70,Last-Touch
8665,32397,237,Last-Touch
8666,32399,141,Last-Touch
8667,32401,387,Last-Touch
8668,32405,83,Last-Touch
8669,32408,335,Last-Touch
8670,32411,110,Last-Touch
8671,32414,431,Last-Touch
8672,32417,247,Last-Touch
8673,32427,300,Last-Touch
8674,32429,491,Last-Touch
8675,32430,302,Last-Touch
8676,32434,52,Last-Touch
8677,32438,487,Last-Touch
8678,32441,489,Last-Touch
8679,32445,233,Last-Touch
8680,32448,164,Last-Touch
8681,32450,136,Last-Touch
8682,32454,467,Last-Touch
8683,32456,145,Last-Touch
8684,32460,325,Last-Touch
8685,32464,138,Last-Touch
8686,32469,171,Last-Touch
8687,32473,104,Last-Touch
8688,32476,341,Last-Touch
8689,32479,168,Last-Touch
8690,32483,16,Last-Touch
8691,32486,496,Last-Touch
8692,32487,382,Last-Touch
8693,32489,169,Last-Touch
8694,32510,75,Last-Touch
8695,32515,173,Last-Touch
8696,32516,282,Last-Touch
8697,32521,357,Last-Touch
8698,32522,320,Last-Touch
8699,32523,459,Last-Touch
8700,32527,241,Last-Touch
8701,32530,370,Last-Touch
8702,32531,278,Last-Touch
8703,32536,35,Last-Touch
8704,32542,198,Last-Touch
8705,32544,130,Last-Touch
8706,32545,283,Last-Touch
8707,32550,333,Last-Touch
8708,32560,143,Last-Touch
8709,32567,69,Last-Touch
8710,32577,59,Last-Touch
8711,32582,223,Last-Touch
8712,32586,470,Last-Touch
8713,32587,314,Last-Touch
8714,32588,297,Last-Touch
8715,32591,15,Last-Touch
8716,32598,92,Last-Touch
8717,32610,376,Last-Touch
8718,32613,378,Last-Touch
8719,32622,56,Last-Touch
8720,32625,395,Last-Touch
8721,32626,215,Last-Touch
8722,32629,410,Last-Touch
8723,32633,338,Last-Touch
8724,32645,144,Last-Touch
8725,32647,278,Last-Touch
8726,32648,174,Last-Touch
8727,32649,46,Last-Touch
8728,32652,312,Last-Touch
8729,32670,499,Last-Touch
8730,32677,312,Last-Touch
8731,32679,316,Last-Touch
8732,32682,428,Last-Touch
8733,32684,195,Last-Touch
8734,32686,252,Last-Touch
8735,32688,42,Last-Touch
8736,32689,362,Last-Touch
8737,32694,16,Last-Touch
8738,32703,338,Last-Touch
8739,32706,392,Last-Touch
8740,32710,338,Last-Touch
8741,32715,334,Last-Touch
8742,32723,60,Last-Touch
8743,32725,389,Last-Touch
8744,32728,371,Last-Touch
8745,32729,171,Last-Touch
8746,32734,337,Last-Touch
8747,32735,238,Last-Touch
8748,32736,13,Last-Touch
8749,32738,306,Last-Touch
8750,32743,282,Last-Touch
8751,32748,208,Last-Touch
8752,32749,386,Last-Touch
8753,32754,295,Last-Touch
8754,32758,219,Last-Touch
8755,32762,93,Last-Touch
8756,32766,221,Last-Touch
8757,32768,195,Last-Touch
8758,32776,49,Last-Touch
8759,32777,58,Last-Touch
8760,32778,495,Last-Touch
8761,32784,131,Last-Touch
8762,32789,48,Last-Touch
8763,32790,180,Last-Touch
8764,32798,179,Last-Touch
8765,32801,69,Last-Touch
8766,32809,329,Last-Touch
8767,32810,375,Last-Touch
8768,32811,217,Last-Touch
8769,32821,96,Last-Touch
8770,32823,353,Last-Touch
8771,32828,272,Last-Touch
8772,32831,50,Last-Touch
8773,32836,263,Last-Touch
8774,32837,106,Last-Touch
8775,32838,386,Last-Touch
8776,32850,129,Last-Touch
8777,32860,195,Last-Touch
8778,32868,338,Last-Touch
8779,32872,377,Last-Touch
8780,32883,393,Last-Touch
8781,32884,318,Last-Touch
8782,32886,127,Last-Touch
8783,32889,398,Last-Touch
8784,32892,364,Last-Touch
8785,32893,333,Last-Touch
8786,32901,17,Last-Touch
8787,32903,11,Last-Touch
8788,32904,30,Last-Touch
8789,32906,270,Last-Touch
8790,32909,399,Last-Touch
8791,32913,298,Last-Touch
8792,32915,49,Last-Touch
8793,32917,89,Last-Touch
8794,32921,19,Last-Touch
8795,32923,144,Last-Touch
8796,32924,340,Last-Touch
8797,32930,83,Last-Touch
8798,32931,464,Last-Touch
8799,32932,105,Last-Touch
8800,32938,163,Last-Touch
8801,32945,164,Last-Touch
8802,32947,89,Last-Touch
8803,32951,92,Last-Touch
8804,32953,70,Last-Touch
8805,32964,162,Last-Touch
8806,32965,15,Last-Touch
8807,32968,5,Last-Touch
8808,32970,267,Last-Touch
8809,32971,462,Last-Touch
8810,32973,380,Last-Touch
8811,32975,31,Last-Touch
8812,32978,23,Last-Touch
8813,32979,75,Last-Touch
8814,32984,397,Last-Touch
8815,32989,282,Last-Touch
8816,32990,344,Last-Touch
8817,32991,52,Last-Touch
8818,32994,203,Last-Touch
8819,32999,13,Last-Touch
8820,33009,312,Last-Touch
8821,33014,151,Last-Touch
8822,33018,37,Last-Touch
8823,33025,344,Last-Touch
8824,33030,185,Last-Touch
8825,33033,301,Last-Touch
8826,33034,353,Last-Touch
8827,33050,431,Last-Touch
8828,33055,363,Last-Touch
8829,33058,465,Last-Touch
8830,33064,63,Last-Touch
8831,33069,386,Last-Touch
8832,33072,333,Last-Touch
8833,33074,441,Last-Touch
8834,33078,339,Last-Touch
8835,33082,460,Last-Touch
8836,33088,247,Last-Touch
8837,33091,467,Last-Touch
8838,33093,243,Last-Touch
8839,33094,59,Last-Touch
8840,33098,284,Last-Touch
8841,33099,53,Last-Touch
8842,33109,371,Last-Touch
8843,33111,166,Last-Touch
8844,33118,57,Last-Touch
8845,33123,148,Last-Touch
8846,33124,46,Last-Touch
8847,33131,306,Last-Touch
8848,33147,198,Last-Touch
8849,33149,128,Last-Touch
8850,33155,84,Last-Touch
8851,33156,470,Last-Touch
8852,33159,72,Last-Touch
8853,33163,289,Last-Touch
8854,33165,126,Last-Touch
8855,33167,208,Last-Touch
8856,33169,81,Last-Touch
8857,33174,272,Last-Touch
8858,33175,150,Last-Touch
8859,33176,428,Last-Touch
8860,33178,117,Last-Touch
8861,33185,61,Last-Touch
8862,33187,59,Last-Touch
8863,33199,38,Last-Touch
8864,33201,382,Last-Touch
8865,33204,275,Last-Touch
8866,33207,275,Last-Touch
8867,33208,500,Last-Touch
8868,33211,295,Last-Touch
8869,33213,325,Last-Touch
8870,33214,455,Last-Touch
8871,33216,413,Last-Touch
8872,33219,400,Last-Touch
8873,33223,427,Last-Touch
8874,33226,215,Last-Touch
8875,33228,314,Last-Touch
8876,33229,450,Last-Touch
8877,33231,391,Last-Touch
8878,33233,144,Last-Touch
8879,33235,344,Last-Touch
8880,33243,17,Last-Touch
8881,33256,304,Last-Touch
8882,33257,370,Last-Touch
8883,33261,482,Last-Touch
8884,33271,77,Last-Touch
8885,33272,275,Last-Touch
8886,33277,48,Last-Touch
8887,33279,24,Last-Touch
8888,33280,470,Last-Touch
8889,33281,72,Last-Touch
8890,33282,156,Last-Touch
8891,33293,232,Last-Touch
8892,33295,425,Last-Touch
8893,33302,344,Last-Touch
8894,33304,94,Last-Touch
8895,33307,83,Last-Touch
8896,33318,267,Last-Touch
8897,33322,383,Last-Touch
8898,33325,329,Last-Touch
8899,33327,381,Last-Touch
8900,33328,380,Last-Touch
8901,33342,284,Last-Touch
8902,33343,87,Last-Touch
8903,33345,391,Last-Touch
8904,33346,468,Last-Touch
8905,33356,132,Last-Touch
8906,33357,313,Last-Touch
8907,33360,168,Last-Touch
8908,33363,251,Last-Touch
8909,33369,205,Last-Touch
8910,33370,389,Last-Touch
8911,33377,282,Last-Touch
8912,33381,113,Last-Touch
8913,33382,334,Last-Touch
8914,33384,430,Last-Touch
8915,33386,167,Last-Touch
8916,33387,131,Last-Touch
8917,33397,344,Last-Touch
8918,33398,71,Last-Touch
8919,33400,398,Last-Touch
8920,33409,406,Last-Touch
8921,33412,110,Last-Touch
8922,33413,298,Last-Touch
8923,33424,134,Last-Touch
8924,33426,73,Last-Touch
8925,33431,374,Last-Touch
8926,33440,324,Last-Touch
8927,33443,231,Last-Touch
8928,33445,157,Last-Touch
8929,33448,309,Last-Touch
8930,33452,50,Last-Touch
8931,33460,418,Last-Touch
8932,33461,425,Last-Touch
8933,33463,190,Last-Touch
8934,33464,278,Last-Touch
8935,33465,95,Last-Touch
8936,33471,378,Last-Touch
8937,33474,162,Last-Touch
8938,33476,126,Last-Touch
8939,33481,13,Last-Touch
8940,33483,382,Last-Touch
8941,33487,229,Last-Touch
8942,33491,53,Last-Touch
8943,33492,470,Last-Touch
8944,33495,386,Last-Touch
8945,33500,320,Last-Touch
8946,33508,239,Last-Touch
8947,33511,459,Last-Touch
8948,33514,279,Last-Touch
8949,33519,171,Last-Touch
8950,33525,252,Last-Touch
8951,33526,262,Last-Touch
8952,33529,295,Last-Touch
8953,33535,271,Last-Touch
8954,33544,327,Last-Touch
8955,33548,70,Last-Touch
8956,33554,356,Last-Touch
8957,33555,218,Last-Touch
8958,33557,500,Last-Touch
8959,33559,185,Last-Touch
8960,33562,235,Last-Touch
8961,33565,42,Last-Touch
8962,33566,228,Last-Touch
8963,33567,251,Last-Touch
8964,33569,300,Last-Touch
8965,33570,162,Last-Touch
8966,33572,164,Last-Touch
8967,33573,433,Last-Touch
8968,33577,399,Last-Touch
8969,33582,448,Last-Touch
8970,33586,221,Last-Touch
8971,33587,444,Last-Touch
8972,33588,248,Last-Touch
8973,33591,216,Last-Touch
8974,33593,119,Last-Touch
8975,33598,434,Last-Touch
8976,33599,130,Last-Touch
8977,33601,352,Last-Touch
8978,33603,132,Last-Touch
8979,33604,101,Last-Touch
8980,33607,482,Last-Touch
8981,33609,190,Last-Touch
8982,33610,354,Last-Touch
8983,33612,445,Last-Touch
8984,33613,485,Last-Touch
8985,33615,439,Last-Touch
8986,33620,281,Last-Touch
8987,33621,265,Last-Touch
8988,33625,106,Last-Touch
8989,33626,126,Last-Touch
8990,33630,401,Last-Touch
8991,33633,323,Last-Touch
8992,33634,369,Last-Touch
8993,33635,279,Last-Touch
8994,33637,392,Last-Touch
8995,33640,50,Last-Touch
8996,33641,284,Last-Touch
8997,33643,174,Last-Touch
8998,33645,413,Last-Touch
8999,33652,235,Last-Touch
9000,33659,80,Last-Touch
9001,33662,286,Last-Touch
9002,33663,362,Last-Touch
9003,33665,380,Last-Touch
9004,33667,140,Last-Touch
9005,33670,19,Last-Touch
9006,33671,84,Last-Touch
9007,33675,74,Last-Touch
9008,33677,314,Last-Touch
9009,33678,352,Last-Touch
9010,33680,47,Last-Touch
9011,33682,85,Last-Touch
9012,33683,278,Last-Touch
9013,33688,75,Last-Touch
9014,33690,440,Last-Touch
9015,33696,203,Last-Touch
9016,33698,71,Last-Touch
9017,33704,467,Last-Touch
9018,33709,330,Last-Touch
9019,33718,378,Last-Touch
9020,33722,333,Last-Touch
9021,33724,284,Last-Touch
9022,33725,7,Last-Touch
9023,33737,27,Last-Touch
9024,33739,201,Last-Touch
9025,33741,446,Last-Touch
9026,33742,435,Last-Touch
9027,33754,367,Last-Touch
9028,33756,432,Last-Touch
9029,33757,85,Last-Touch
9030,33764,5,Last-Touch
9031,33766,162,Last-Touch
9032,33768,178,Last-Touch
9033,33773,106,Last-Touch
9034,33774,418,Last-Touch
9035,33778,13,Last-Touch
9036,33780,254,Last-Touch
9037,33784,491,Last-Touch
9038,33785,386,Last-Touch
9039,33791,37,Last-Touch
9040,33793,52,Last-Touch
9041,33795,500,Last-Touch
9042,33803,26,Last-Touch
9043,33808,310,Last-Touch
9044,33810,238,Last-Touch
9045,33811,386,Last-Touch
9046,33814,431,Last-Touch
9047,33816,397,Last-Touch
9048,33817,50,Last-Touch
9049,33818,9,Last-Touch
9050,33824,234,Last-Touch
9051,33825,392,Last-Touch
9052,33828,57,Last-Touch
9053,33831,254,Last-Touch
9054,33838,340,Last-Touch
9055,33840,388,Last-Touch
9056,33844,260,Last-Touch
9057,33845,441,Last-Touch
9058,33848,19,Last-Touch
9059,33852,75,Last-Touch
9060,33857,440,Last-Touch
9061,33861,273,Last-Touch
9062,33863,110,Last-Touch
9063,33876,471,Last-Touch
9064,33877,360,Last-Touch
9065,33879,7,Last-Touch
9066,33880,326,Last-Touch
9067,33887,141,Last-Touch
9068,33896,355,Last-Touch
9069,33897,489,Last-Touch
9070,33906,115,Last-Touch
9071,33913,278,Last-Touch
9072,33914,23,Last-Touch
9073,33920,339,Last-Touch
9074,33922,329,Last-Touch
9075,33927,392,Last-Touch
9076,33931,84,Last-Touch
9077,33932,97,Last-Touch
9078,33939,168,Last-Touch
9079,33942,224,Last-Touch
9080,33943,410,Last-Touch
9081,33945,355,Last-Touch
9082,33946,278,Last-Touch
9083,33949,50,Last-Touch
9084,33951,320,Last-Touch
9085,33952,13,Last-Touch
9086,33954,350,Last-Touch
9087,33957,289,Last-Touch
9088,33959,268,Last-Touch
9089,33963,337,Last-Touch
9090,33969,231,Last-Touch
9091,33970,457,Last-Touch
9092,33971,310,Last-Touch
9093,33973,399,Last-Touch
9094,33976,56,Last-Touch
9095,33981,334,Last-Touch
9096,33987,452,Last-Touch
9097,33988,156,Last-Touch
9098,33990,215,Last-Touch
9099,33993,186,Last-Touch
9100,33995,151,Last-Touch
9101,33998,376,Last-Touch
9102,34001,427,Last-Touch
9103,34002,51,Last-Touch
9104,34004,386,Last-Touch
9105,34005,231,Last-Touch
9106,34006,167,Last-Touch
9107,34009,476,Last-Touch
9108,34011,364,Last-Touch
9109,34012,373,Last-Touch
9110,34013,7,Last-Touch
9111,34017,334,Last-Touch
9112,34018,399,Last-Touch
9113,34019,383,Last-Touch
9114,34020,473,Last-Touch
9115,34021,158,Last-Touch
9116,34023,150,Last-Touch
9117,34024,157,Last-Touch
9118,34027,359,Last-Touch
9119,34036,487,Last-Touch
9120,34042,182,Last-Touch
9121,34048,239,Last-Touch
9122,34051,19,Last-Touch
9123,34053,149,Last-Touch
9124,34059,353,Last-Touch
9125,34061,302,Last-Touch
9126,34063,59,Last-Touch
9127,34071,195,Last-Touch
9128,34076,118,Last-Touch
9129,34085,338,Last-Touch
9130,34098,425,Last-Touch
9131,34102,263,Last-Touch
9132,34104,7,Last-Touch
9133,34110,364,Last-Touch
9134,34117,129,Last-Touch
9135,34120,231,Last-Touch
9136,34121,272,Last-Touch
9137,34129,273,Last-Touch
9138,34130,180,Last-Touch
9139,34131,342,Last-Touch
9140,34136,231,Last-Touch
9141,34141,398,Last-Touch
9142,34142,237,Last-Touch
9143,34144,440,Last-Touch
9144,34145,55,Last-Touch
9145,34149,442,Last-Touch
9146,34150,226,Last-Touch
9147,34152,239,Last-Touch
9148,34153,241,Last-Touch
9149,34155,198,Last-Touch
9150,34158,191,Last-Touch
9151,34167,373,Last-Touch
9152,34172,344,Last-Touch
9153,34173,159,Last-Touch
9154,34175,121,Last-Touch
9155,34181,483,Last-Touch
9156,34184,258,Last-Touch
9157,34190,355,Last-Touch
9158,34195,335,Last-Touch
9159,34206,487,Last-Touch
9160,34210,320,Last-Touch
9161,34213,77,Last-Touch
9162,34221,329,Last-Touch
9163,34223,69,Last-Touch
9164,34228,254,Last-Touch
9165,34238,355,Last-Touch
9166,34241,461,Last-Touch
9167,34246,184,Last-Touch
9168,34248,420,Last-Touch
9169,34256,51,Last-Touch
9170,34257,7,Last-Touch
9171,34259,440,Last-Touch
9172,34265,119,Last-Touch
9173,34266,46,Last-Touch
9174,34277,435,Last-Touch
9175,34285,190,Last-Touch
9176,34290,409,Last-Touch
9177,34299,390,Last-Touch
9178,34302,186,Last-Touch
9179,34303,241,Last-Touch
9180,34304,75,Last-Touch
9181,34307,331,Last-Touch
9182,34310,492,Last-Touch
9183,34312,142,Last-Touch
9184,34314,306,Last-Touch
9185,34315,209,Last-Touch
9186,34318,388,Last-Touch
9187,34332,69,Last-Touch
9188,34333,197,Last-Touch
9189,34344,364,Last-Touch
9190,34345,362,Last-Touch
9191,34346,235,Last-Touch
9192,34350,104,Last-Touch
9193,34354,50,Last-Touch
9194,34365,75,Last-Touch
9195,34371,52,Last-Touch
9196,34378,36,Last-Touch
9197,34380,9,Last-Touch
9198,34387,227,Last-Touch
9199,34395,164,Last-Touch
9200,34396,65,Last-Touch
9201,34401,353,Last-Touch
9202,34406,345,Last-Touch
9203,34412,331,Last-Touch
9204,34417,337,Last-Touch
9205,34420,286,Last-Touch
9206,34423,150,Last-Touch
9207,34432,19,Last-Touch
9208,34434,496,Last-Touch
9209,34435,281,Last-Touch
9210,34443,410,Last-Touch
9211,34444,374,Last-Touch
9212,34445,447,Last-Touch
9213,34448,335,Last-Touch
9214,34453,326,Last-Touch
9215,34454,70,Last-Touch
9216,34459,357,Last-Touch
9217,34460,340,Last-Touch
9218,34463,142,Last-Touch
9219,34466,311,Last-Touch
9220,34467,74,Last-Touch
9221,34470,200,Last-Touch
9222,34471,59,Last-Touch
9223,34472,162,Last-Touch
9224,34475,306,Last-Touch
9225,34477,278,Last-Touch
9226,34478,144,Last-Touch
9227,34483,154,Last-Touch
9228,34484,101,Last-Touch
9229,34486,380,Last-Touch
9230,34491,454,Last-Touch
9231,34493,363,Last-Touch
9232,34496,85,Last-Touch
9233,34502,30,Last-Touch
9234,34505,24,Last-Touch
9235,34511,470,Last-Touch
9236,34514,186,Last-Touch
9237,34516,229,Last-Touch
9238,34519,231,Last-Touch
9239,34521,110,Last-Touch
9240,34525,121,Last-Touch
9241,34526,192,Last-Touch
9242,34528,237,Last-Touch
9243,34529,192,Last-Touch
9244,34530,7,Last-Touch
9245,34531,53,Last-Touch
9246,34532,211,Last-Touch
9247,34535,295,Last-Touch
9248,34537,289,Last-Touch
9249,34538,446,Last-Touch
9250,34539,434,Last-Touch
9251,34544,297,Last-Touch
9252,34554,126,Last-Touch
9253,34558,281,Last-Touch
9254,34559,452,Last-Touch
9255,34563,273,Last-Touch
9256,34564,435,Last-Touch
9257,34570,410,Last-Touch
9258,34571,444,Last-Touch
9259,34576,32,Last-Touch
9260,34577,118,Last-Touch
9261,34584,385,Last-Touch
9262,34585,352,Last-Touch
9263,34587,299,Last-Touch
9264,34589,120,Last-Touch
9265,34592,237,Last-Touch
9266,34595,227,Last-Touch
9267,34599,70,Last-Touch
9268,34600,336,Last-Touch
9269,34611,51,Last-Touch
9270,34616,359,Last-Touch
9271,34623,224,Last-Touch
9272,34629,352,Last-Touch
9273,34633,272,Last-Touch
9274,34641,287,Last-Touch
9275,34642,342,Last-Touch
9276,34644,428,Last-Touch
9277,34649,478,Last-Touch
9278,34652,117,Last-Touch
9279,34654,257,Last-Touch
9280,34655,473,Last-Touch
9281,34662,410,Last-Touch
9282,34663,395,Last-Touch
9283,34665,333,Last-Touch
9284,34666,407,Last-Touch
9285,34670,485,Last-Touch
9286,34673,411,Last-Touch
9287,34678,489,Last-Touch
9288,34680,106,Last-Touch
9289,34684,159,Last-Touch
9290,34688,364,Last-Touch
9291,34695,120,Last-Touch
9292,34698,262,Last-Touch
9293,34700,389,Last-Touch
9294,34705,406,Last-Touch
9295,34712,215,Last-Touch
9296,34713,418,Last-Touch
9297,34716,310,Last-Touch
9298,34719,384,Last-Touch
9299,34722,425,Last-Touch
9300,34724,31,Last-Touch
9301,34725,334,Last-Touch
9302,34726,470,Last-Touch
9303,34735,445,Last-Touch
9304,34740,453,Last-Touch
9305,34747,254,Last-Touch
9306,34749,252,Last-Touch
9307,34759,75,Last-Touch
9308,34760,136,Last-Touch
9309,34765,374,Last-Touch
9310,34766,467,Last-Touch
9311,34781,314,Last-Touch
9312,34794,35,Last-Touch
9313,34802,40,Last-Touch
9314,34803,161,Last-Touch
9315,34807,292,Last-Touch
9316,34808,268,Last-Touch
9317,34809,106,Last-Touch
9318,34812,243,Last-Touch
9319,34815,19,Last-Touch
9320,34816,87,Last-Touch
9321,34822,389,Last-Touch
9322,34825,399,Last-Touch
9323,34826,312,Last-Touch
9324,34831,341,Last-Touch
9325,34835,97,Last-Touch
9326,34837,437,Last-Touch
9327,34838,404,Last-Touch
9328,34840,320,Last-Touch
9329,34842,122,Last-Touch
9330,34846,106,Last-Touch
9331,34851,53,Last-Touch
9332,34853,150,Last-Touch
9333,34854,356,Last-Touch
9334,34862,129,Last-Touch
9335,34864,470,Last-Touch
9336,34867,409,Last-Touch
9337,34871,69,Last-Touch
9338,34891,89,Last-Touch
9339,34892,235,Last-Touch
9340,34896,281,Last-Touch
9341,34898,295,Last-Touch
9342,34905,192,Last-Touch
9343,34909,153,Last-Touch
9344,34916,243,Last-Touch
9345,34918,134,Last-Touch
9346,34919,448,Last-Touch
9347,34920,254,Last-Touch
9348,34927,208,Last-Touch
9349,34928,333,Last-Touch
9350,34929,114,Last-Touch
9351,34932,289,Last-Touch
9352,34939,348,Last-Touch
9353,34946,399,Last-Touch
