return_id,order_id,return_reason,refund_amount,return_status
4402,3314,Customer Changed Mind,11137.57,Refunded
4403,1351,Damaged,5837.05,Refunded
4404,20864,Quality Issue,6140.11,Refunded
4405,47512,Quality Issue,12947.48,Refunded
4406,34756,Quality Issue,7626.03,Refunded
4407,37105,Quality Issue,21164.96,Refunded
4408,23929,Late Delivery,10546.91,Refunded
4409,45063,Customer Changed Mind,21132.89,Refunded
4410,12559,Damaged,17160.92,Refunded
4411,29865,Customer Changed Mind,7504.88,Refunded
4412,37508,Damaged,9756.84,Refunded
4413,46532,Quality Issue,23623.58,Refunded
4414,22278,Damaged,6905.62,Refunded
4415,3093,Quality Issue,4451.87,Refunded
4416,44177,Damaged,22999.44,Refunded
4417,31906,Damaged,5766.71,Refunded
4418,41487,Late Delivery,26961.23,Refunded
4419,49807,Late Delivery,3990.34,Refunded
4420,11785,Quality Issue,15252.51,Refunded
4421,553,Wrong Product,13273.34,Refunded
4422,46897,Quality Issue,5909.55,Refunded
4423,16167,Customer Changed Mind,19742.14,Refunded
4424,20162,Late Delivery,14864.03,Refunded
4425,35709,Quality Issue,10475.09,Refunded
4426,7582,Customer Changed Mind,5455.07,Refunded
4427,11005,Late Delivery,7260.73,Refunded
4428,38620,Customer Changed Mind,27742.16,Refunded
4429,7785,Late Delivery,763.84,Refunded
4430,24427,Quality Issue,15373.91,Refunded
4431,34075,Quality Issue,3815.35,Refunded
4432,15437,Quality Issue,21458.99,Refunded
4433,20200,Late Delivery,10460.15,Refunded
4434,21784,Damaged,1636.69,Refunded
4435,21262,Damaged,1678.24,Refunded
4436,12526,Quality Issue,9123.38,Refunded
4437,15716,Late Delivery,13260.61,Refunded
4438,12917,Wrong Product,21397.28,Refunded
4439,6375,Quality Issue,6577.25,Refunded
4440,12854,Wrong Product,20592.65,Refunded
4441,25687,Wrong Product,12629.57,Refunded
4442,20076,Late Delivery,15302.87,Refunded
4443,4570,Damaged,16066.62,Refunded
4444,41783,Late Delivery,9096.21,Refunded
4445,28609,Late Delivery,15444.44,Refunded
4446,21714,Wrong Product,27043.12,Refunded
4447,42101,Late Delivery,16609.59,Refunded
4448,15465,Late Delivery,10337.54,Refunded
4449,32318,Wrong Product,8719.01,Refunded
4450,26855,Customer Changed Mind,23380.63,Refunded
4451,21247,Wrong Product,20472.71,Refunded
4452,37928,Quality Issue,27719.83,Refunded
4453,21469,Damaged,7354.73,Refunded
4454,35556,Damaged,1762.37,Refunded
4455,923,Damaged,18711.59,Refunded
4456,2670,Late Delivery,4668.21,Refunded
4457,23834,Wrong Product,28424.14,Refunded
4458,18846,Wrong Product,1377.13,Refunded
4459,4679,Quality Issue,1796.83,Refunded
4460,13793,Wrong Product,11499.72,Refunded
4461,41391,Damaged,24634.76,Refunded
4462,42892,Damaged,6949.5,Refunded
4463,46797,Customer Changed Mind,22639.97,Refunded
4464,43606,Late Delivery,21820.62,Refunded
4465,10464,Damaged,22005.99,Refunded
4466,38216,Wrong Product,25489.45,Refunded
4467,6931,Damaged,12798.04,Refunded
4468,49868,Damaged,10614.75,Refunded
4469,22572,Damaged,4239.64,Refunded
4470,1408,Damaged,23671.27,Refunded
4471,37723,Wrong Product,11475.54,Refunded
4472,10106,Late Delivery,25192.74,Refunded
4473,49063,Damaged,1253.67,Refunded
4474,10017,Quality Issue,18431.87,Refunded
4475,4525,Customer Changed Mind,8706.18,Refunded
4476,23233,Customer Changed Mind,4809.68,Refunded
4477,27772,Customer Changed Mind,16565.63,Refunded
4478,47746,Late Delivery,22521.3,Refunded
4479,49939,Late Delivery,6021.2,Refunded
4480,4188,Quality Issue,9671.63,Refunded
4481,38150,Quality Issue,24470.38,Refunded
4482,5926,Wrong Product,7784.0,Refunded
4483,7296,Late Delivery,4507.4,Refunded
4484,3813,Wrong Product,3769.96,Refunded
4485,41191,Late Delivery,2073.34,Refunded
4486,48811,Customer Changed Mind,5652.16,Refunded
4487,40796,Late Delivery,19202.47,Refunded
4488,21000,Wrong Product,24747.68,Refunded
4489,28715,Customer Changed Mind,17546.9,Refunded
4490,22717,Damaged,17636.29,Refunded
4491,44742,Customer Changed Mind,16394.52,Refunded
4492,10087,Quality Issue,21068.77,Refunded
4493,36366,Damaged,23561.32,Refunded
4494,12442,Wrong Product,14587.52,Refunded
4495,31424,Wrong Product,4044.91,Refunded
4496,12423,Wrong Product,12650.53,Refunded
4497,4645,Wrong Product,11749.22,Refunded
4498,18166,Quality Issue,13902.43,Refunded
4499,44310,Customer Changed Mind,17270.2,Refunded
4500,29381,Wrong Product,3104.49,Refunded
4501,6518,Customer Changed Mind,15339.59,Refunded
4502,24653,Late Delivery,6654.86,Refunded
4503,44555,Wrong Product,21569.82,Refunded
4504,32214,Customer Changed Mind,16677.07,Refunded
4505,34690,Damaged,6681.0,Refunded
4506,263,Late Delivery,3061.07,Refunded
4507,7672,Customer Changed Mind,20756.23,Refunded
4508,46280,Quality Issue,16292.07,Refunded
4509,4266,Customer Changed Mind,22303.21,Refunded
4510,36486,Wrong Product,12927.29,Refunded
4511,26649,Quality Issue,13310.49,Refunded
4512,3885,Damaged,13414.91,Refunded
4513,24410,Wrong Product,5813.44,Refunded
4514,7343,Late Delivery,11251.65,Refunded
4515,47130,Wrong Product,19485.13,Refunded
4516,25860,Late Delivery,17390.45,Refunded
4517,25372,Late Delivery,4451.59,Refunded
4518,1341,Quality Issue,14695.62,Refunded
4519,33165,Customer Changed Mind,1075.99,Refunded
4520,10493,Quality Issue,27130.95,Refunded
4521,32543,Damaged,12893.38,Refunded
4522,4648,Quality Issue,9864.33,Refunded
4523,20841,Late Delivery,11866.52,Refunded
4524,38564,Wrong Product,23763.93,Refunded
4525,23691,Quality Issue,13577.83,Refunded
4526,35666,Damaged,23965.36,Refunded
4527,16745,Customer Changed Mind,8600.69,Refunded
4528,46060,Late Delivery,20153.03,Refunded
4529,13888,Wrong Product,13366.71,Refunded
4530,3445,Quality Issue,15909.03,Refunded
4531,29523,Quality Issue,6622.0,Refunded
4532,33107,Customer Changed Mind,13239.43,Refunded
4533,5202,Quality Issue,12447.12,Refunded
4534,32655,Quality Issue,7682.54,Refunded
4535,27319,Wrong Product,11500.47,Refunded
4536,31318,Customer Changed Mind,11363.22,Refunded
4537,49527,Wrong Product,27834.28,Refunded
4538,21236,Late Delivery,4558.3,Refunded
4539,44297,Customer Changed Mind,5710.52,Refunded
4540,35505,Damaged,8547.42,Refunded
4541,30288,Late Delivery,28516.61,Refunded
4542,17027,Late Delivery,12275.64,Refunded
4543,39636,Late Delivery,13911.23,Refunded
4544,21499,Wrong Product,25667.09,Refunded
4545,31148,Quality Issue,11603.01,Refunded
4546,12925,Late Delivery,6084.02,Refunded
4547,45924,Quality Issue,2358.42,Refunded
4548,6804,Damaged,9388.83,Refunded
4549,19340,Late Delivery,20585.09,Refunded
4550,26789,Late Delivery,25367.61,Refunded
4551,5258,Damaged,10394.61,Refunded
4552,37966,Wrong Product,1465.1,Refunded
4553,16105,Wrong Product,4368.16,Refunded
4554,48129,Customer Changed Mind,12600.8,Refunded
4555,32668,Wrong Product,4126.26,Refunded
4556,10778,Damaged,10724.72,Refunded
4557,7598,Late Delivery,15702.92,Refunded
4558,39588,Quality Issue,24317.08,Refunded
4559,25246,Late Delivery,19076.35,Refunded
4560,41348,Late Delivery,6874.86,Refunded
4561,2721,Damaged,14204.1,Refunded
4562,9991,Quality Issue,16274.84,Refunded
4563,24999,Late Delivery,27863.6,Refunded
4564,37298,Wrong Product,16318.36,Refunded
4565,4214,Damaged,12699.54,Refunded
4566,21893,Customer Changed Mind,20595.54,Refunded
4567,7483,Wrong Product,5656.37,Refunded
4568,39112,Customer Changed Mind,12478.38,Refunded
4569,13065,Late Delivery,2552.01,Refunded
4570,26450,Wrong Product,4243.63,Refunded
4571,47567,Late Delivery,24541.98,Refunded
4572,14957,Customer Changed Mind,8583.99,Refunded
4573,40990,Customer Changed Mind,2736.9,Refunded
4574,36469,Wrong Product,12235.21,Refunded
4575,46420,Customer Changed Mind,20658.45,Refunded
4576,10687,Damaged,574.75,Refunded
4577,34666,Customer Changed Mind,18432.1,Refunded
4578,17803,Wrong Product,1467.45,Refunded
4579,1901,Quality Issue,12804.23,Refunded
4580,14183,Damaged,13518.09,Refunded
4581,49447,Damaged,14170.64,Refunded
4582,5105,Wrong Product,1501.9,Refunded
4583,45125,Damaged,6633.64,Refunded
4584,15242,Customer Changed Mind,15879.38,Refunded
4585,38335,Customer Changed Mind,19130.15,Refunded
4586,16943,Damaged,23802.27,Refunded
4587,9613,Customer Changed Mind,9213.28,Refunded
4588,35188,Damaged,5557.55,Refunded
4589,43062,Damaged,21131.71,Refunded
4590,12073,Damaged,13433.0,Refunded
4591,10912,Customer Changed Mind,8858.04,Refunded
4592,31326,Quality Issue,25553.21,Refunded
4593,8740,Customer Changed Mind,22798.01,Refunded
4594,48966,Damaged,20500.07,Refunded
4595,25578,Quality Issue,20971.35,Refunded
4596,12171,Customer Changed Mind,7071.2,Refunded
4597,44524,Damaged,20501.85,Refunded
4598,20328,Customer Changed Mind,4599.56,Refunded
4599,40907,Wrong Product,16258.21,Refunded
4600,28744,Late Delivery,19319.5,Refunded
4601,4453,Damaged,18664.34,Refunded
4602,2785,Late Delivery,17142.75,Refunded
4603,22482,Customer Changed Mind,15151.77,Refunded
4604,46430,Quality Issue,11399.66,Refunded
4605,36543,Wrong Product,9508.57,Refunded
4606,5495,Damaged,5252.27,Refunded
4607,20065,Quality Issue,8918.63,Refunded
4608,23298,Wrong Product,7212.6,Refunded
4609,6482,Wrong Product,14801.93,Refunded
4610,44823,Customer Changed Mind,5878.75,Refunded
4611,9043,Customer Changed Mind,12373.22,Refunded
4612,34636,Customer Changed Mind,14499.41,Refunded
4613,16533,Damaged,17484.47,Refunded
4614,41417,Damaged,24351.73,Refunded
4615,49681,Late Delivery,16072.18,Refunded
4616,11382,Damaged,12860.28,Refunded
4617,38720,Late Delivery,24684.5,Refunded
4618,46148,Wrong Product,14814.92,Refunded
4619,48711,Customer Changed Mind,20878.09,Refunded
4620,8010,Quality Issue,16859.69,Refunded
4621,9727,Damaged,11836.86,Refunded
4622,21881,Late Delivery,15161.4,Refunded
4623,5305,Quality Issue,9758.97,Refunded
4624,49834,Customer Changed Mind,15214.01,Refunded
4625,19227,Late Delivery,11555.35,Refunded
4626,49314,Quality Issue,20200.69,Refunded
4627,37225,Late Delivery,15106.84,Refunded
4628,43978,Wrong Product,19534.67,Refunded
4629,32171,Wrong Product,13362.24,Refunded
4630,21959,Wrong Product,16059.15,Refunded
4631,19605,Quality Issue,11500.26,Refunded
4632,3714,Quality Issue,14581.43,Refunded
4633,8013,Late Delivery,4271.88,Refunded
4634,36879,Damaged,7045.52,Refunded
4635,45060,Damaged,11985.66,Refunded
4636,33964,Damaged,7311.94,Refunded
4637,47835,Wrong Product,4805.31,Refunded
4638,7889,Quality Issue,19812.9,Refunded
4639,13622,Late Delivery,24833.95,Refunded
4640,8143,Damaged,22194.03,Refunded
4641,7039,Quality Issue,24263.85,Refunded
4642,40304,Quality Issue,7251.44,Refunded
4643,13519,Damaged,7967.49,Refunded
4644,19837,Damaged,10076.01,Refunded
4645,27680,Wrong Product,19756.14,Refunded
4646,36877,Late Delivery,25150.09,Refunded
4647,14739,Quality Issue,17052.77,Refunded
4648,20487,Damaged,20644.78,Refunded
4649,42215,Damaged,5946.85,Refunded
4650,40049,Late Delivery,27152.27,Refunded
4651,23868,Customer Changed Mind,25558.16,Refunded
4652,41343,Customer Changed Mind,12724.39,Refunded
4653,26825,Late Delivery,19280.02,Refunded
4654,33233,Wrong Product,2200.31,Refunded
4655,4741,Damaged,5224.86,Refunded
4656,6529,Late Delivery,6988.9,Refunded
4657,24903,Wrong Product,16660.41,Refunded
4658,25164,Quality Issue,7449.92,Refunded
4659,17745,Damaged,17245.32,Refunded
4660,43407,Wrong Product,22609.27,Refunded
4661,4813,Damaged,26167.32,Refunded
4662,39690,Customer Changed Mind,25477.01,Refunded
4663,30879,Customer Changed Mind,7199.39,Refunded
4664,48148,Late Delivery,17218.94,Refunded
4665,33079,Wrong Product,10593.74,Refunded
4666,15583,Late Delivery,26040.42,Refunded
4667,8043,Damaged,24681.77,Refunded
4668,34769,Quality Issue,20534.96,Refunded
4669,9219,Customer Changed Mind,21165.73,Refunded
4670,49053,Customer Changed Mind,19076.53,Refunded
4671,3360,Late Delivery,4300.41,Refunded
4672,2746,Late Delivery,5586.71,Refunded
4673,17400,Wrong Product,14357.9,Refunded
4674,7230,Customer Changed Mind,10475.66,Refunded
4675,3235,Damaged,9620.4,Refunded
4676,16701,Wrong Product,26261.43,Refunded
4677,1695,Quality Issue,3964.87,Refunded
4678,37230,Customer Changed Mind,25402.47,Refunded
4679,20274,Late Delivery,6500.87,Refunded
4680,39651,Damaged,10678.62,Refunded
4681,11597,Quality Issue,20930.4,Refunded
4682,43535,Quality Issue,5120.34,Refunded
4683,20110,Damaged,17413.16,Refunded
4684,32928,Damaged,6433.04,Refunded
4685,9700,Customer Changed Mind,24502.55,Refunded
4686,44028,Quality Issue,25136.92,Refunded
4687,47913,Customer Changed Mind,11095.77,Refunded
4688,34879,Late Delivery,1933.83,Refunded
4689,36279,Wrong Product,11478.24,Refunded
4690,38080,Damaged,25155.7,Refunded
4691,6495,Quality Issue,21385.2,Refunded
4692,43032,Damaged,7388.51,Refunded
4693,42018,Quality Issue,10965.76,Refunded
4694,22534,Damaged,16007.28,Refunded
4695,7620,Quality Issue,23895.83,Refunded
4696,49453,Late Delivery,23624.45,Refunded
4697,12791,Damaged,17941.76,Refunded
4698,15341,Damaged,15125.45,Refunded
4699,41174,Damaged,23184.06,Refunded
4700,30548,Damaged,26070.85,Refunded
4701,36619,Damaged,3831.31,Refunded
4702,47345,Customer Changed Mind,8665.28,Refunded
4703,13025,Quality Issue,3217.56,Refunded
4704,48288,Late Delivery,21177.9,Refunded
4705,21828,Wrong Product,2302.41,Refunded
4706,1455,Damaged,16494.17,Refunded
4707,23939,Customer Changed Mind,11266.76,Refunded
4708,47506,Quality Issue,12990.62,Refunded
4709,33098,Damaged,22785.79,Refunded
4710,22307,Damaged,2202.54,Refunded
4711,2026,Customer Changed Mind,13160.62,Refunded
4712,16662,Customer Changed Mind,18152.71,Refunded
4713,4877,Quality Issue,27026.85,Refunded
4714,7006,Late Delivery,26565.14,Refunded
4715,4443,Quality Issue,1089.19,Refunded
4716,3254,Quality Issue,6054.52,Refunded
4717,35646,Wrong Product,20593.54,Refunded
4718,10422,Customer Changed Mind,10627.42,Refunded
4719,14497,Customer Changed Mind,24027.09,Refunded
4720,44764,Damaged,22330.84,Refunded
4721,27164,Wrong Product,13277.68,Refunded
4722,38733,Quality Issue,13416.82,Refunded
4723,6354,Customer Changed Mind,20904.01,Refunded
4724,41794,Late Delivery,24141.19,Refunded
4725,13182,Wrong Product,10322.79,Refunded
4726,25213,Damaged,12614.82,Refunded
4727,12279,Damaged,29389.65,Refunded
4728,11110,Late Delivery,18339.78,Refunded
4729,45128,Wrong Product,22105.56,Refunded
4730,3894,Wrong Product,12255.07,Refunded
4731,25835,Wrong Product,23143.49,Refunded
4732,7633,Customer Changed Mind,5609.2,Refunded
4733,32695,Quality Issue,19211.64,Refunded
4734,23046,Customer Changed Mind,11262.07,Refunded
4735,14519,Quality Issue,10006.14,Refunded
4736,17799,Damaged,13348.8,Refunded
4737,13084,Quality Issue,13791.09,Refunded
4738,9145,Wrong Product,3223.04,Refunded
4739,11431,Quality Issue,13939.29,Refunded
4740,19142,Damaged,3473.59,Refunded
4741,4287,Quality Issue,13668.28,Refunded
4742,13451,Late Delivery,22564.62,Refunded
4743,29777,Damaged,22485.86,Refunded
4744,42069,Customer Changed Mind,8791.44,Refunded
4745,19417,Damaged,13162.06,Refunded
4746,7634,Quality Issue,10791.38,Refunded
4747,6826,Damaged,17493.84,Refunded
4748,29507,Late Delivery,19344.08,Refunded
4749,11331,Quality Issue,12351.99,Refunded
4750,40375,Quality Issue,3458.85,Refunded
4751,49662,Wrong Product,25442.51,Refunded
4752,27255,Wrong Product,2824.98,Refunded
4753,37073,Late Delivery,6220.49,Refunded
4754,31912,Quality Issue,9102.18,Refunded
4755,16724,Late Delivery,18304.51,Refunded
4756,28423,Late Delivery,11368.34,Refunded
4757,25124,Wrong Product,8856.62,Refunded
4758,26336,Late Delivery,1175.31,Refunded
4759,10708,Damaged,10069.24,Refunded
4760,15396,Late Delivery,911.59,Refunded
4761,8203,Damaged,1658.55,Refunded
4762,11001,Customer Changed Mind,1712.56,Refunded
4763,26393,Quality Issue,2646.99,Refunded
4764,37223,Wrong Product,7109.96,Refunded
4765,3920,Customer Changed Mind,4644.82,Refunded
4766,7736,Late Delivery,713.28,Refunded
4767,39992,Quality Issue,1202.64,Refunded
4768,41249,Late Delivery,23088.43,Refunded
4769,696,Quality Issue,18896.34,Refunded
4770,4456,Late Delivery,8863.61,Refunded
4771,39360,Damaged,1348.83,Refunded
4772,965,Wrong Product,25059.84,Refunded
4773,24995,Late Delivery,22116.17,Refunded
4774,20155,Damaged,15701.18,Refunded
4775,36994,Wrong Product,15604.57,Refunded
4776,49786,Damaged,3428.59,Refunded
4777,6476,Quality Issue,3290.65,Refunded
4778,46414,Late Delivery,18009.16,Refunded
4779,12009,Late Delivery,6866.8,Refunded
4780,4314,Wrong Product,18899.34,Refunded
4781,24290,Customer Changed Mind,7400.55,Refunded
4782,18286,Damaged,10709.67,Refunded
4783,22684,Customer Changed Mind,13760.49,Refunded
4784,12651,Wrong Product,28502.27,Refunded
4785,40587,Wrong Product,2157.8,Refunded
4786,45686,Wrong Product,9078.36,Refunded
4787,22968,Wrong Product,6423.06,Refunded
4788,13510,Late Delivery,9060.22,Refunded
4789,5175,Wrong Product,8603.92,Refunded
4790,37251,Late Delivery,8929.68,Refunded
4791,1835,Damaged,11038.09,Refunded
4792,36668,Late Delivery,9338.52,Refunded
4793,37873,Quality Issue,23274.64,Refunded
4794,13715,Late Delivery,17715.08,Refunded
4795,35882,Late Delivery,24200.08,Refunded
4796,33425,Wrong Product,26577.72,Refunded
4797,41736,Damaged,22034.22,Refunded
4798,11254,Damaged,1403.31,Refunded
4799,10698,Late Delivery,14115.05,Refunded
4800,7434,Customer Changed Mind,19716.22,Refunded
4801,36472,Late Delivery,21310.94,Refunded
4802,36796,Damaged,12067.56,Refunded
4803,36490,Customer Changed Mind,4216.81,Refunded
4804,14500,Wrong Product,9942.62,Refunded
4805,12297,Quality Issue,23664.44,Refunded
4806,32816,Customer Changed Mind,8884.58,Refunded
4807,1934,Late Delivery,6777.27,Refunded
4808,38653,Damaged,20211.31,Refunded
4809,43093,Wrong Product,7795.41,Refunded
4810,34339,Wrong Product,16831.76,Refunded
4811,37334,Damaged,15194.82,Refunded
4812,23560,Late Delivery,15872.93,Refunded
4813,39691,Customer Changed Mind,20529.31,Refunded
4814,45446,Damaged,19840.8,Refunded
4815,43989,Damaged,15175.02,Refunded
4816,24630,Late Delivery,14434.62,Refunded
4817,31682,Customer Changed Mind,7339.96,Refunded
4818,40801,Quality Issue,984.98,Refunded
4819,11903,Wrong Product,11124.53,Refunded
4820,13821,Customer Changed Mind,4910.39,Refunded
4821,17045,Quality Issue,16911.61,Refunded
4822,49656,Customer Changed Mind,21860.98,Refunded
4823,12478,Quality Issue,21794.91,Refunded
4824,45239,Customer Changed Mind,10120.85,Refunded
4825,38929,Late Delivery,11892.4,Refunded
4826,36949,Late Delivery,17963.63,Refunded
4827,14787,Late Delivery,1812.18,Refunded
4828,34301,Damaged,24743.38,Refunded
4829,26870,Customer Changed Mind,7446.38,Refunded
4830,37219,Late Delivery,7252.09,Refunded
4831,10774,Customer Changed Mind,10935.88,Refunded
4832,14278,Quality Issue,20079.69,Refunded
4833,26240,Quality Issue,15935.55,Refunded
4834,46907,Wrong Product,14730.48,Refunded
4835,13739,Customer Changed Mind,2781.48,Refunded
4836,8730,Damaged,962.56,Refunded
4837,17010,Wrong Product,8744.68,Refunded
4838,12394,Late Delivery,22906.71,Refunded
4839,39494,Wrong Product,16576.2,Refunded
4840,48415,Late Delivery,26748.45,Refunded
4841,4299,Customer Changed Mind,11391.74,Refunded
4842,1729,Customer Changed Mind,22689.65,Refunded
4843,48725,Damaged,21461.95,Refunded
4844,46433,Quality Issue,10263.36,Refunded
4845,47796,Damaged,6079.02,Refunded
4846,10658,Customer Changed Mind,10574.48,Refunded
4847,4676,Wrong Product,9405.83,Refunded
4848,41152,Wrong Product,10690.76,Refunded
4849,39246,Wrong Product,22897.95,Refunded
4850,10854,Customer Changed Mind,16870.78,Refunded
4851,24412,Wrong Product,27630.61,Refunded
4852,35028,Damaged,16969.52,Refunded
4853,4153,Damaged,20635.78,Refunded
4854,31977,Late Delivery,24807.61,Refunded
